yyyymmdd,portfolio,mkt_val,weight
2019-10-04,LPPI GEF WELLINGTON BNYMILTD,730428673.0942411,0.10453158035877974
2019-10-04,LPPI GF FT EGL BNYMILTD BRZEX650557,2976842.7098321347,0.00042601568695280017
2019-10-07,LPPI  GF BARON BNYMILTD BRZEX589145,20666539.103643678,0.0030152130165732025
2019-10-07,LPPI GEF BARON BNYMILTD,232145571.17313707,0.03386964524784189
2019-10-07,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-07,LPPI GEF FIRST EAGLE BNYMILTD,868602027.4254286,0.1267275631483586
2019-10-07,LPPI GEF INTERNAL EQUITY BNYMILTD,2917114744.143442,0.4256020954097804
2019-10-07,LPPI GEF INTRNL INCUBATOR BNYMILTD,11255125.4025085,0.0016421037139607005
2019-10-07,LPPI GEF MAGELLAN BNYMILTD,1046928210.1117156,0.15274505086291762
2019-10-07,LPPI GEF ROBECO BNYMILTD,1060179113.6610091,0.1546783352247942
2019-10-07,LPPI GEF WELLINGTON BNYMILTD,694273286.9580617,0.10129329547616077
2019-10-07,LPPI GF FT EGL BNYMILTD BRZEX650557,2924625.483941273,0.00042669789961235826
2019-10-08,LPPI  GF BARON BNYMILTD BRZEX589145,20684707.799136758,0.0029963359880033047
2019-10-08,LPPI GEF BARON BNYMILTD,269229082.5348465,0.03899986390186952
2019-10-08,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-08,LPPI GEF FIRST EAGLE BNYMILTD,878582023.0986582,0.12726923482734065
2019-10-08,LPPI GEF INTERNAL EQUITY BNYMILTD,2880211608.903208,0.41722038235327374
2019-10-08,LPPI GEF INTRNL INCUBATOR BNYMILTD,11215464.18912215,0.001624644606941533
2019-10-08,LPPI GEF MAGELLAN BNYMILTD,1039285402.4558585,0.1505483318123037
2019-10-08,LPPI GEF ROBECO BNYMILTD,1073821721.566747,0.15555117820733183
2019-10-08,LPPI GEF WELLINGTON BNYMILTD,727408358.6388725,0.10537058894566684
2019-10-08,LPPI GF FT EGL BNYMILTD BRZEX650557,2895529.9336583805,0.00041943935726873095
2019-10-09,LPPI  GF BARON BNYMILTD BRZEX589145,20775292.898016147,0.002978876035145574
2019-10-09,LPPI GEF BARON BNYMILTD,308649337.80057216,0.04425584371546802
2019-10-09,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-09,LPPI GEF FIRST EAGLE BNYMILTD,860232601.5728717,0.12334489309274943
2019-10-09,LPPI GEF INTERNAL EQUITY BNYMILTD,2908487638.926931,0.41703499289504137
2019-10-09,LPPI GEF INTRNL INCUBATOR BNYMILTD,11295095.266424455,0.0016195530320080817
2019-10-09,LPPI GEF MAGELLAN BNYMILTD,1052284659.4773055,0.15088237598650628
2019-10-09,LPPI GEF ROBECO BNYMILTD,1078316450.133545,0.1546149576506234
2019-10-09,LPPI GEF WELLINGTON BNYMILTD,731217274.6699785,0.10484596422738553
2019-10-09,LPPI GF FT EGL BNYMILTD BRZEX650557,2946904.15711295,0.00042254336507250385
2019-10-10,LPPI  GF BARON BNYMILTD BRZEX589145,20327884.648487933,0.0029451084661402155
2019-10-10,LPPI GEF BARON BNYMILTD,306837206.9977138,0.044454643052247104
2019-10-10,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-10,LPPI GEF FIRST EAGLE BNYMILTD,868685038.1338931,0.1258552822616379
2019-10-10,LPPI GEF INTERNAL EQUITY BNYMILTD,2871798476.005829,0.4160668043422047
2019-10-10,LPPI GEF INTRNL INCUBATOR BNYMILTD,11086272.067973189,0.0016061815722547544
2019-10-10,LPPI GEF MAGELLAN BNYMILTD,1038314459.0545152,0.15043123063494523
2019-10-10,LPPI GEF ROBECO BNYMILTD,1061685971.3933779,0.15381730056036688
2019-10-10,LPPI GEF WELLINGTON BNYMILTD,720694863.673427,0.10441443274651108
2019-10-10,LPPI GF FT EGL BNYMILTD BRZEX650557,2823134.548726576,0.0004090163636936043
2019-10-11,LPPI  GF BARON BNYMILTD BRZEX589145,20450506.607675288,0.002987956903353018
2019-10-11,LPPI GEF BARON BNYMILTD,300847907.1682857,0.04395590771063897
2019-10-11,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-11,LPPI GEF FIRST EAGLE BNYMILTD,859795095.643086,0.1256218606600016
2019-10-11,LPPI GEF INTERNAL EQUITY BNYMILTD,2847571504.395973,0.41604939660311346
2019-10-11,LPPI GEF INTRNL INCUBATOR BNYMILTD,11003579.863800967,0.0016076972099703791
2019-10-11,LPPI GEF MAGELLAN BNYMILTD,1032368591.7330928,0.1508360120191848
2019-10-11,LPPI GEF ROBECO BNYMILTD,1054281601.7538036,0.1540376505321424
2019-10-11,LPPI GEF WELLINGTON BNYMILTD,715111983.9811094,0.10448268251725823
2019-10-11,LPPI GF FT EGL BNYMILTD BRZEX650557,2880331.441762047,0.0004208358443368647
2019-10-14,LPPI  GF BARON BNYMILTD BRZEX589145,20511368.11700042,0.0031960945277881296
2019-10-14,LPPI GEF BARON BNYMILTD,318360306.24339485,0.0496071069879598
2019-10-14,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-14,LPPI GEF FIRST EAGLE BNYMILTD,680670136.9404566,0.10606245704795694
2019-10-14,LPPI GEF INTERNAL EQUITY BNYMILTD,2854637352.9350615,0.4448114221582987
2019-10-14,LPPI GEF INTRNL INCUBATOR BNYMILTD,10518328.545674488,0.0016389726962408072
2019-10-14,LPPI GEF MAGELLAN BNYMILTD,1031751959.105904,0.16076825162139888
2019-10-14,LPPI GEF ROBECO BNYMILTD,919536805.3960599,0.14328281444036184
2019-10-14,LPPI GEF WELLINGTON BNYMILTD,578759988.2934256,0.09018275236132078
2019-10-14,LPPI GF FT EGL BNYMILTD BRZEX650557,2888758.227312911,0.0004501281586753526
2019-10-15,LPPI  GF BARON BNYMILTD BRZEX589145,19740327.973506466,0.0028946738352826477
2019-10-15,LPPI GEF BARON BNYMILTD,318573591.06686425,0.046714859039369935
2019-10-15,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-15,LPPI GEF FIRST EAGLE BNYMILTD,855076262.8906733,0.12538631013034965
2019-10-15,LPPI GEF INTERNAL EQUITY BNYMILTD,2833134794.868247,0.41544401762425454
2019-10-15,LPPI GEF INTRNL INCUBATOR BNYMILTD,11020968.503645187,0.00161608810197033
2019-10-15,LPPI GEF MAGELLAN BNYMILTD,1023544253.8152077,0.1500900478831557
2019-10-15,LPPI GEF ROBECO BNYMILTD,1044078022.9447844,0.15310107000593362
2019-10-15,LPPI GEF WELLINGTON BNYMILTD,711626149.9994296,0.10435113335862017
2019-10-15,LPPI GF FT EGL BNYMILTD BRZEX650557,2740089.090126668,0.0004018000210623757
2019-10-16,LPPI  GF BARON BNYMILTD BRZEX589145,19929144.506360464,0.0029299239487518194
2019-10-16,LPPI GEF BARON BNYMILTD,322393141.0615109,0.04739728715439721
2019-10-16,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-16,LPPI GEF FIRST EAGLE BNYMILTD,853654430.8588862,0.12550175247779982
2019-10-16,LPPI GEF INTERNAL EQUITY BNYMILTD,2819165885.19682,0.41446543979377
2019-10-16,LPPI GEF INTRNL INCUBATOR BNYMILTD,10928542.889497202,0.0016066820894735355
2019-10-16,LPPI GEF MAGELLAN BNYMILTD,1021963757.1365106,0.15024609239172387
2019-10-16,LPPI GEF ROBECO BNYMILTD,1040860284.1304916,0.15302420396446248
2019-10-16,LPPI GEF WELLINGTON BNYMILTD,710264045.5028201,0.10442092164025903
2019-10-16,LPPI GF FT EGL BNYMILTD BRZEX650557,2773124.2823370486,0.0004076965393618066
2019-10-17,LPPI  GF BARON BNYMILTD BRZEX589145,19904845.732218355,0.00293067227560434
2019-10-17,LPPI GEF BARON BNYMILTD,322817047.33895785,0.04752968113676005
2019-10-17,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-17,LPPI GEF FIRST EAGLE BNYMILTD,851289781.4826299,0.12533889459179315
2019-10-17,LPPI GEF INTERNAL EQUITY BNYMILTD,2815507184.7725525,0.4145386987261092
2019-10-17,LPPI GEF INTRNL INCUBATOR BNYMILTD,10958388.285463037,0.0016134485625041164
2019-10-17,LPPI GEF MAGELLAN BNYMILTD,1018511416.1720209,0.14995962339614635
2019-10-17,LPPI GEF ROBECO BNYMILTD,1039716156.2757039,0.15308168446455603
2019-10-17,LPPI GEF WELLINGTON BNYMILTD,710464782.8727493,0.10460465104676665
2019-10-17,LPPI GF FT EGL BNYMILTD BRZEX650557,2734731.7527424432,0.0004026457997614398
2019-10-18,LPPI  GF BARON BNYMILTD BRZEX589145,20255362.43629141,0.003005619904199204
2019-10-18,LPPI GEF BARON BNYMILTD,315507796.3615235,0.04681705971230448
2019-10-18,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-18,LPPI GEF FIRST EAGLE BNYMILTD,844413429.1432534,0.12529945183596283
2019-10-18,LPPI GEF INTERNAL EQUITY BNYMILTD,2794513339.5536437,0.41466771786140655
2019-10-18,LPPI GEF INTRNL INCUBATOR BNYMILTD,10836248.89136456,0.001607951743997779
2019-10-18,LPPI GEF MAGELLAN BNYMILTD,1006171099.7651023,0.14930208699033748
2019-10-18,LPPI GEF ROBECO BNYMILTD,1034984418.401405,0.1535775910338564
2019-10-18,LPPI GEF WELLINGTON BNYMILTD,709711813.8180894,0.10531156677972167
2019-10-18,LPPI GF FT EGL BNYMILTD BRZEX650557,2769486.921001349,0.00041095413821215645
2019-10-21,LPPI  GF BARON BNYMILTD BRZEX589145,20271746.494375303,0.003017987575831955
2019-10-21,LPPI GEF BARON BNYMILTD,264945563.4164775,0.039444180050524406
2019-10-21,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-21,LPPI GEF FIRST EAGLE BNYMILTD,850552363.6309495,0.1266272970977093
2019-10-21,LPPI GEF INTERNAL EQUITY BNYMILTD,2802304222.7318215,0.41719737025384906
2019-10-21,LPPI GEF INTRNL INCUBATOR BNYMILTD,10836726.139797641,0.001613334345004619
2019-10-21,LPPI GEF MAGELLAN BNYMILTD,1011861757.5021186,0.1506424823065047
2019-10-21,LPPI GEF ROBECO BNYMILTD,1041164679.3499516,0.1550050000647488
2019-10-21,LPPI GEF WELLINGTON BNYMILTD,712257758.1162661,0.10603847405951171
2019-10-21,LPPI GF FT EGL BNYMILTD BRZEX650557,2779982.882983892,0.00041387424631611307
2019-10-22,LPPI  GF BARON BNYMILTD BRZEX589145,20808031.558523085,0.0031663728399405192
2019-10-22,LPPI GEF BARON BNYMILTD,324117538.61001563,0.04932119447804074
2019-10-22,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-22,LPPI GEF FIRST EAGLE BNYMILTD,729165805.4904971,0.11095767496434616
2019-10-22,LPPI GEF INTERNAL EQUITY BNYMILTD,2799311391.6002946,0.4259731890529869
2019-10-22,LPPI GEF INTRNL INCUBATOR BNYMILTD,10807423.712760169,0.001644573289768781
2019-10-22,LPPI GEF MAGELLAN BNYMILTD,1002006739.6632757,0.15247607237540836
2019-10-22,LPPI GEF ROBECO BNYMILTD,1007035667.2758051,0.1532413278375387
2019-10-22,LPPI GEF WELLINGTON BNYMILTD,675414707.8997135,0.10277833252872129
2019-10-22,LPPI GF FT EGL BNYMILTD BRZEX650557,2899786.999942932,0.0004412626332485055
2019-10-23,LPPI  GF BARON BNYMILTD BRZEX589145,20897283.180169985,0.0031017208189235094
2019-10-23,LPPI GEF BARON BNYMILTD,315458188.35811055,0.04682250902637604
2019-10-23,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-23,LPPI GEF FIRST EAGLE BNYMILTD,849002027.4765714,0.12601481452054142
2019-10-23,LPPI GEF INTERNAL EQUITY BNYMILTD,2787068122.1191273,0.41367612926536546
2019-10-23,LPPI GEF INTRNL INCUBATOR BNYMILTD,10809770.978385774,0.0016044617571757275
2019-10-23,LPPI GEF MAGELLAN BNYMILTD,1001577114.8477494,0.14866107532239206
2019-10-23,LPPI GEF ROBECO BNYMILTD,1038728660.7885017,0.15417536741989177
2019-10-23,LPPI GEF WELLINGTON BNYMILTD,710875658.097514,0.1055131334239341
2019-10-23,LPPI GF FT EGL BNYMILTD BRZEX650557,2902359.2579091764,0.00043078844539920003
2019-10-24,LPPI  GF BARON BNYMILTD BRZEX589145,20843343.2852194,0.003064101943298353
2019-10-24,LPPI GEF BARON BNYMILTD,324705192.1498598,0.047733695916767016
2019-10-24,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-24,LPPI GEF FIRST EAGLE BNYMILTD,859013633.4544109,0.1262803815860932
2019-10-24,LPPI GEF INTERNAL EQUITY BNYMILTD,2815996365.138541,0.41396909395340686
2019-10-24,LPPI GEF INTRNL INCUBATOR BNYMILTD,10945568.500198685,0.0016090670893352797
2019-10-24,LPPI GEF MAGELLAN BNYMILTD,1012085004.9296558,0.148782831427393
2019-10-24,LPPI GEF ROBECO BNYMILTD,1042918110.3498354,0.1533154909409409
2019-10-24,LPPI GEF WELLINGTON BNYMILTD,713083371.0523988,0.1048277194822585
2019-10-24,LPPI GF FT EGL BNYMILTD BRZEX650557,2840815.4888375676,0.00041761766050611905
2019-10-25,LPPI  GF BARON BNYMILTD BRZEX589145,21070649.510671828,0.003099542863859294
2019-10-25,LPPI GEF BARON BNYMILTD,321047488.0362347,0.04722685221443536
2019-10-25,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-25,LPPI GEF FIRST EAGLE BNYMILTD,863321089.7243705,0.12699659407837027
2019-10-25,LPPI GEF INTERNAL EQUITY BNYMILTD,2817084164.0669026,0.414399808283185
2019-10-25,LPPI GEF INTRNL INCUBATOR BNYMILTD,10940034.282199197,0.0016093051698568817
2019-10-25,LPPI GEF MAGELLAN BNYMILTD,1014563005.7308738,0.14924464111825564
2019-10-25,LPPI GEF ROBECO BNYMILTD,1043081683.8225521,0.15343980677373253
2019-10-25,LPPI GEF WELLINGTON BNYMILTD,703912140.707605,0.10354715697820034
2019-10-25,LPPI GF FT EGL BNYMILTD BRZEX650557,2965910.5161779867,0.00043629252010521434
2019-10-28,LPPI  GF BARON BNYMILTD BRZEX589145,21162325.665095627,0.0031554654923621928
2019-10-28,LPPI GEF BARON BNYMILTD,263894611.73053417,0.039348715926315316
2019-10-28,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-28,LPPI GEF FIRST EAGLE BNYMILTD,850162215.495138,0.12676572397379635
2019-10-28,LPPI GEF INTERNAL EQUITY BNYMILTD,2824115789.6023717,0.421097381334776
2019-10-28,LPPI GEF INTRNL INCUBATOR BNYMILTD,11004615.161486303,0.0016408727447224508
2019-10-28,LPPI GEF MAGELLAN BNYMILTD,1017697699.5065733,0.15174655296728556
2019-10-28,LPPI GEF ROBECO BNYMILTD,1011422960.3301827,0.15081094110410878
2019-10-28,LPPI GEF WELLINGTON BNYMILTD,704163250.920037,0.10499615564146533
2019-10-28,LPPI GF FT EGL BNYMILTD BRZEX650557,2938753.9672028976,0.0004381908151685811
2019-10-29,LPPI  GF BARON BNYMILTD BRZEX589145,20941446.852657758,0.003069655093436706
2019-10-29,LPPI GEF BARON BNYMILTD,330048340.96552396,0.04837939699455745
2019-10-29,LPPI GEF CASH ONLY BNYMILTD,0.0,0.0
2019-10-29,LPPI GEF FIRST EAGLE BNYMILTD,865334128.0270816,0.12684306544396304
2019-10-29,LPPI GEF INTERNAL EQUITY BNYMILTD,2819725365.7966805,0.4133231286314845
2019-10-29,LPPI GEF INTRNL INCUBATOR BNYMILTD,10965521.317634268,0.00160735638763149
2019-10-29,LPPI GEF MAGELLAN BNYMILTD,1015966798.657338,0.1489232181617518
2019-10-29,LPPI GEF ROBECO BNYMILTD,1044396006.0673736,0.15309044986940762
2019-10-29,LPPI GEF WELLINGTON BNYMILTD,711726672.0662426,0.10432686047982506
2019-10-29,LPPI GF FT EGL BNYMILTD BRZEX650557,2980356.86975443,0.00043686893794254105
